IDSupplier;Product;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1976;SE9042;11;36,45454545454545;4894,262792355264;0,6363636363636364
PROV1398;P9890;11;38,666666666666664;2460,567723999486;0,5833333333333334
PROV1756;P9358;11;38,54545454545455;2698,7727046425416;0,5454545454545454
PROV1485;P4361;11;23,454545454545453;3212,311781906641;0,45454545454545453
PROV1485;P5435;11;27,454545454545453;9130,950643463677;0,2727272727272727
PROV1323;MP028144;11;27,833333333333332;79233,33630701303;0,25
PROV1485;P5006;11;36,666666666666664;3645,3254030178423;0,25
PROV40002065;MP02904;11;20,923076923076923;781,8819877741037;0,23076923076923078
PROV40002220;MP024114;11;23,545454545454547;7179,813556619881;0,09090909090909091
PROV40002065;MP02873;11;30,076923076923077;287,52599920832523;0,0
PROV40002065;MP02920;11;27,545454545454547;274,5551922450875;0,0
PROV1061;SE5036;10;33,0;3958,930735993041;1,0
PROV1061;SE9902E;10;28,7;6601,098904219529;1,0
PROV1585;MP025503;10;21,2;12223,343560577992;1,0
PROV1585;MP07136;10;26,5;9231,169141156866;1,0
PROV1756;P9582;10;29,9;806,0857784873048;1,0
PROV1875;SE31113;10;29,333333333333332;5746,076440244902;1,0
PROV1875;SE31335;10;28,9;2797,3180805784386;1,0
PROV1964;SE3114;10;26,846153846153847;18239,10383995101;1,0
PROV1976;SE5137;10;23,272727272727273;2217,517374923135;1,0
PROV1976;SE5151;10;25,46153846153846;7661,306265725077;1,0
PROV1976;SE5014;10;28,733333333333334;7939,630456826752;0,9333333333333333
PROV1061;P9499T;10;29,923076923076923;3424,3641616739883;0,9230769230769231
PROV1475;MP025579;10;24,272727272727273;12635,500660456015;0,9090909090909091
PROV1875;SE31129;10;27,272727272727273;6494,777206655912;0,9090909090909091
PROV1976;SE5005;10;24,454545454545453;3279,998276676642;0,9090909090909091
PROV1976;SE5088;10;27,545454545454547;6155,4746104405;0,9090909090909091
PROV1003;MP03174;10;33,2;0,0;0,9
PROV1061;P9830;10;31,1;2042,8483433575047;0,9
PROV1061;SE5019;10;27,6;3446,0463878374044;0,9
PROV1398;MP02203;10;30,5;20601,16565898127;0,9
PROV1475;MP025459;10;31,6;24212,861133128103;0,9
PROV1475;MP025571;10;26,2;12679,484481593812;0,9
PROV1585;MP025301;10;26,5;9032,653372065715;0,9
PROV1585;MP025367;10;28,4;5422,675994548859;0,9
PROV1585;MP025376;10;27,2;15860,900338765907;0,9
PROV1585;MP025412;10;28,3;18857,203837852976;0,9
PROV1585;MP025495;10;23,8;11066,763508494816;0,9
PROV1585;MP07068;10;33,6;14929,473722119392;0,9
PROV1585;MP07112;10;31,8;8340,560099894223;0,9
PROV1597;MP025234;10;27,1;33016,90616731628;0,9
PROV1756;P9293T;10;23,6;3220,2962522104403;0,9
PROV1756;P9498;10;24,9;1772,6661293404302;0,9
PROV1936;SE4112;10;23,1;9035,834259458647;0,9
PROV1976;P9341T;10;25,9;3512,458607366107;0,9
PROV1976;P9570;10;29,1;2199,4155864018626;0,9
PROV1976;P9571;10;26,0;886,273350893895;0,9
PROV1976;SE5211;10;25,5;2788,883528669576;0,9
PROV1816;MP07041;10;33,25;72446,71959739304;0,8333333333333334
PROV1976;SE5003;10;27,5;15165,058026646533;0,8333333333333334
PROV1398;SE5021;10;32,45454545454545;5608,617127518882;0,8181818181818182
PROV1475;MP025361;10;33,0;22893,63933356865;0,8181818181818182
PROV1475;MP08006;10;27,363636363636363;10554,57273203876;0,8181818181818182
PROV1585;MP025122;10;26,272727272727273;110953,89954761029;0,8181818181818182
PROV1756;P9853;10;31,09090909090909;2531,35587640952;0,8181818181818182
PROV1875;SE3193;10;29,272727272727273;5306,641378221593;0,8181818181818182
PROV1061;P9237T;10;35,4;1924,763660642329;0,8
PROV1061;SE9020;10;29,6;2605,176822025217;0,8
PROV1398;SE91004;10;33,7;12003,503760004705;0,8
PROV1475;MP025423;10;31,1;16605,554445302052;0,8
PROV1585;MP025106;10;35,4;24680,326790398256;0,8
PROV1585;MP025420;10;28,3;51121,41760553491;0,8
PROV1585;MP07124;10;30,0;14662,176465500901;0,8
PROV1585;SEP002;10;33,6;47486,680458375056;0,8
PROV1976;P9849;10;30,0;1197,873442284896;0,8
PROV1976;SE5123;10;32,4;1370,181671297581;0,8
PROV1976;SE5165;10;28,7;3432,3238990101004;0,8
PROV1816;MP07002;10;34,0;59685,11013368982;0,7857142857142857
PROV1061;P9300T;10;29,5;4547,161990951273;0,75
PROV1875;SE3131;10;36,5625;4557,702006520477;0,75
PROV1597;MP02527;10;28,636363636363637;9399,634930656928;0,7272727272727273
PROV1976;SE5078;10;31,545454545454547;2565,2492402100697;0,7272727272727273
PROV1061;P9391T;10;36,4;2199,285663627255;0,7
PROV1398;P9863T;10;32,6;1117,6577000760908;0,7
PROV1428;P1047;10;37,9;6935,538021240901;0,7
PROV1585;MP07107;10;31,6;19942,189701185493;0,7
PROV1976;P9568T;10;31,5;1313,4932135989584;0,7
PROV1976;P98259T;10;33,0;1389,5374484026001;0,7
PROV1976;P98278T;10;33,5;1194,7788860600028;0,7
PROV1976;SE5124;10;36,7;2699,4151651700436;0,7
PROV1976;SE5140;10;33,3;3467,989946084635;0,7
PROV1485;DEP02424;10;22,3;3245,7794315647075;0,4
PROV1485;MP02979;10;31,5;2705,968616688725;0,4
PROV1900;P6071;10;35,1;28037,319888916634;0,1
PROV1255;MP02961;10;37,2;11925,711166655397;0,0
PROV40000500;MP03516;10;29,0;1673,1132590132745;0,0
PROV40001825;MP03329;10;43,666666666666664;3120,239022977178;0,0
PROV40002330;MP019231;10;38,083333333333336;40480,17947631983;0,0
PROV1061;P9113;9;25,333333333333332;1000,9044225534057;1,0
PROV1061;P9553T;9;27,0;1466,8112551756078;1,0
PROV1397;MP03126;9;28,77777777777778;15138,938680175466;1,0
PROV1398;P9039;9;32,27272727272727;9985,780394285997;1,0
PROV1475;MP025118;9;23,77777777777778;3672,584105498893;1,0
PROV1475;MP08024;9;30,11111111111111;14031,614896276868;1,0
PROV1585;MP025479;9;22,555555555555557;11464,521451397963;1,0
PROV1585;MP025625;9;34,333333333333336;28274,156974507212;1,0
PROV1585;MP07123;9;24,555555555555557;11023,655921810332;1,0
PROV1756;P9325;9;22,555555555555557;888,8588656807032;1,0
PROV1875;SE3136;9;26,09090909090909;15690,757381564343;1,0
PROV1875;SE3185;9;28,666666666666668;1081,4711562555042;1,0
PROV1936;SE4114;9;23,555555555555557;10862,451412311628;1,0
PROV1976;P9892;9;30,8;1623,3371285770163;1,0
PROV1976;SE5030;9;25,7;9187,89164505362;1,0
PROV1976;SE5054;9;26,666666666666668;5904,093677284212;1,0
PROV1976;SE5074;9;31,25;11297,540047950308;1,0
PROV1976;SE5079;9;29,666666666666668;4423,798686499899;1,0
PROV1976;SE5134;9;20,666666666666668;1471,8363622602417;1,0
PROV1976;SE5197;9;23,818181818181817;3885,2436494676067;1,0
PROV1061;SE5021;9;19,333333333333332;1179,325173636717;0,9166666666666666
PROV1875;SE31179;9;27,916666666666668;8195,692569262384;0,9166666666666666
PROV1475;MP025390;9;26,4;15397,648241638017;0,9
PROV1475;MP025472;9;28,3;17319,534333778145;0,9
PROV1585;MP025134;9;27,6;36882,99715628484;0,9
PROV1585;MP025188;9;26,4;82451,65897022646;0,9
PROV1756;P9432;9;29,2;2221,2801523980993;0,9
PROV1875;SE4129;9;34,4;6845,500243929405;0,9
PROV1976;P9481T;9;26,4;3001,355040270627;0,9
PROV1976;SE5051;9;24,4;1979,3720050624427;0,9
PROV1061;P9825;9;30,666666666666668;1978,7047608230582;0,8888888888888888
PROV1397;MP031104;9;25,11111111111111;19628,17549553173;0,8888888888888888
PROV1397;MP03140;9;29,88888888888889;5259,714166314913;0,8888888888888888
PROV1398;MP02829;9;34,22222222222222;24962,456143531614;0,8888888888888888
PROV1398;P9101;9;27,444444444444443;592,3900344935505;0,8888888888888888
PROV1475;MP02544;9;31,88888888888889;34284,773862542505;0,8888888888888888
PROV1475;MP025443;9;33,77777777777778;21532,72259868579;0,8888888888888888
PROV1475;MP025452;9;30,333333333333332;20076,669979161532;0,8888888888888888
PROV1475;MP02581;9;31,555555555555557;26446,65827618138;0,8888888888888888
PROV1585;MP025627;9;25,444444444444443;66246,38730648055;0,8888888888888888
PROV1585;MP07097;9;28,555555555555557;9846,897953446465;0,8888888888888888
PROV1733;MP02869;9;27,333333333333332;46843,73063876268;0,8888888888888888
PROV1875;SE3153;9;25,444444444444443;1986,2650406634739;0,8888888888888888
PROV1875;SE3190;9;29,0;2577,1929469955794;0,8888888888888888
PROV1875;SE3192;9;25,555555555555557;1122,5923280119744;0,8888888888888888
PROV1976;P9553T;9;27,22222222222222;1949,2129770709985;0,8888888888888888
PROV1976;P9581;9;25,77777777777778;1146,92131556322;0,8888888888888888
PROV1976;P98194T;9;28,444444444444443;1409,411040923696;0,8888888888888888
PROV1976;P9825;9;24,666666666666668;1049,683318810613;0,8888888888888888
PROV1976;SE5065;9;24,333333333333332;3377,7157303707336;0,8888888888888888
PROV1398;SE5037;9;34,63636363636363;9747,141711402537;0,8181818181818182
PROV1976;SE5110;9;27,636363636363637;3185,742816413196;0,8181818181818182
PROV1061;SE5008;9;35,5;13939,20001564692;0,8
PROV1585;MP07183;9;34,4;6792,799339366082;0,8
PROV1756;P9454T;9;30,7;3844,2269338840256;0,8
PROV1875;SE31106;9;27,4;897,3789307691335;0,8
PROV1936;SE41240;9;25,6;7320,330421689674;0,8
PROV1976;P9867T;9;32,5;2292,8611749914476;0,8
PROV1976;SE5028;9;33,3;7124,7908329757265;0,8
PROV1976;SE5069;9;28,3;1763,3939624921818;0,8
PROV1061;P9122;9;26,77777777777778;1224,3239064773645;0,7777777777777778
PROV1061;P9174;9;31,555555555555557;2201,1226050439836;0,7777777777777778
PROV1061;P9224T;9;31,444444444444443;1570,8402300958621;0,7777777777777778
PROV1061;P9466;9;32,666666666666664;3605,0708887092487;0,7777777777777778
PROV1061;P9873;9;28,88888888888889;654,1627754170627;0,7777777777777778
PROV1061;SE9042;9;30,555555555555557;1821,030149139113;0,7777777777777778
PROV1398;P9279;9;28,333333333333332;1125,0242042353252;0,7777777777777778
PROV1398;SE5074;9;29,444444444444443;10255,697894919638;0,7777777777777778
PROV1475;MP025105;9;33,333333333333336;13535,53550673001;0,7777777777777778
PROV1475;MP025411;9;31,77777777777778;10183,532809097445;0,7777777777777778
PROV1475;MP025576;9;29,0;20995,99596654467;0,7777777777777778
PROV1475;MP07069;9;32,333333333333336;22848,929065213924;0,7777777777777778
PROV1585;MP025250;9;30,77777777777778;22398,57558378151;0,7777777777777778
PROV1585;MP025264;9;32,888888888888886;33166,67741964983;0,7777777777777778
PROV1585;MP025296;9;31,666666666666668;79508,10592987067;0,7777777777777778
PROV1585;MP025532;9;30,555555555555557;15729,908915051412;0,7777777777777778
PROV1585;MP025549;9;30,0;19580,629245399636;0,7777777777777778
PROV1597;MP07019;9;25,444444444444443;7295,015946361922;0,7777777777777778
PROV1875;SE31135;9;34,44444444444444;1858,4413965561755;0,7777777777777778
PROV1976;P9580;9;33,333333333333336;1691,5842542158684;0,7777777777777778
PROV1976;P98136;9;32,888888888888886;320,47450889889;0,7777777777777778
PROV1976;SE5070;9;26,0;1464,6660664698957;0,7777777777777778
PROV1968;SE3109;9;30,333333333333332;5400,210457565059;0,75
PROV1964;SE3120;9;38,2;5643,0229562342065;0,7
PROV1976;SE5064;9;32,7;2727,224601306144;0,7
PROV1061;P9346;9;31,333333333333332;1206,112863573951;0,6666666666666666
PROV1428;P6071;9;32,55555555555556;44388,84986214327;0,6666666666666666
PROV1475;MP025130;9;32,333333333333336;16223,848405912944;0,6666666666666666
PROV1585;MP028231K;9;33,666666666666664;6568,884032875952;0,6666666666666666
PROV1976;P98239T;9;35,111111111111114;451,0505803833136;0,6666666666666666
PROV1475;MP025223;9;35,75;23159,007449438806;0,5833333333333334
PROV1585;MP028230K;9;35,111111111111114;11907,414509776007;0,5555555555555556
PROV1485;MP02595;9;24,88888888888889;23616,073600453754;0,4444444444444444
PROV1485;P4162;9;23,77777777777778;5190,6737477673;0,4444444444444444
PROV1485;P5067;9;32,0;1963,4995268147486;0,3333333333333333
PROV40000187;MP02984;9;28,333333333333332;7872,468968918316;0,2222222222222222
PROV40002220;MP024213;9;27,88888888888889;10462,340723647236;0,2222222222222222
PROV1027;MP03178;9;27,22222222222222;35145,4087915886;0,1111111111111111
PROV1485;MP025228;9;31,77777777777778;29341,225185764204;0,1111111111111111
PROV1734;MP03194;9;25,11111111111111;17500,82239586356;0,1111111111111111
PROV40002220;MP02205;9;34,72727272727273;17504,8928395108;0,09090909090909091
PROV40000200;MP02105;9;32,666666666666664;8294,948549859808;0,0
PROV40000500;MP03505;9;30,0;12368,976419244904;0,0
PROV40001470;MP02931;9;31,90909090909091;1092,7833986331855;0,0
PROV40002220;MP024153;9;27,8;17601,90226966213;0,0
PROV40002220;MP024154;9;34,55555555555556;4804,317857590268;0,0
PROV40002220;MP024156;9;28,77777777777778;4633,876923232405;0,0
PROV1061;P9261;8;21,0;1318,9200704621767;1,0
PROV1061;P9320T;8;22,75;2520,8761248787523;1,0
PROV1061;P9479;8;29,25;1944,4519684103957;1,0
PROV1061;SE5030;8;29,416666666666668;8633,594874065579;1,0
PROV1398;SE5019;8;21,25;7059,62874737462;1,0
PROV1475;MP025221;8;24,75;25368,509679531322;1,0
PROV1475;MP025256;8;25,875;19591,09025378354;1,0
PROV1475;MP025358;8;21,5;9580,699688377234;1,0
PROV1475;MP025380;8;31,75;7438,153864645597;1,0
PROV1475;MP025444;8;28,375;5424,976253918924;1,0
PROV1475;MP025506;8;30,0;12813,039734928861;1,0
PROV1585;MP025328;8;25,25;10572,749334565873;1,0
PROV1585;MP025374;8;25,375;18480,270067032594;1,0
PROV1585;MP025640;8;27,125;1739,3343126154714;1,0
PROV1585;MP025684;8;18,75;11759,326247812065;1,0
PROV1585;MP025704;8;18,625;11671,372595295728;1,0
PROV1585;MP07024;8;17,25;10250,279395031717;1,0
PROV1585;MP07034;8;25,625;10289,660113483438;1,0
PROV1585;MP07101;8;29,5;8754,809560768263;1,0
PROV1756;P9538T;8;25,25;2446,6252357512785;1,0
PROV1756;P9552T;8;19,0;2045,4785062188785;1,0
PROV1875;SE31137;8;25,75;3770,7755263963454;1,0
PROV1875;SE31340;8;29,11111111111111;696,2771443643588;1,0
PROV1875;SE3143;8;29,333333333333332;9510,951900429653;1,0
PROV1968;SE3126;8;28,1;5208,59622992926;1,0
PROV1976;P9479;8;22,25;2015,9155674232088;1,0
PROV1976;P98211T;8;19,25;1391,8677986117416;1,0
PROV1976;P98216T;8;23,625;823,1325704867521;1,0
PROV1976;SE5141;8;26,0;2081,993037315882;1,0
PROV1976;SE5143;8;21,555555555555557;3126,2455771365735;1,0
PROV1061;SE5028;8;26,4;3226,932451525843;0,9
PROV1968;SE3129;8;26,6;2883,646944412759;0,9
PROV1398;SE5010;8;27,88888888888889;11411,370378165599;0,8888888888888888
PROV1475;MP025119;8;31,11111111111111;27134,97560377977;0,8888888888888888
PROV1475;MP025266;8;30,444444444444443;12334,78122771683;0,8888888888888888
PROV1475;MP025509;8;22,88888888888889;6327,843942958901;0,8888888888888888
PROV1585;MP07001;8;35,111111111111114;31047,37094215177;0,8888888888888888
PROV1875;SE31193;8;28,444444444444443;4255,307568915422;0,8888888888888888
PROV1976;SE5068;8;27,333333333333332;2451,781477133031;0,8888888888888888
PROV1976;SE5100;8;20,666666666666668;1316,1841443309763;0,8888888888888888
PROV1976;SE5111;8;30,555555555555557;4563,282927585733;0,8888888888888888
PROV1061;P9054;8;24,125;855,9629801659514;0,875
PROV1061;P9267;8;30,625;823,8727854680443;0,875
PROV1061;P9521T;8;30,125;3470,323196910697;0,875
PROV1061;SE5005;8;32,375;613,5296983552166;0,875
PROV1061;SE5052;8;36,875;2400,9176668282225;0,875
PROV1061;SE5108;8;36,875;2365,715251266969;0,875
PROV1398;P9529;8;35,25;1781,9814020904598;0,875
PROV1398;P98196T;8;28,25;1274,374927458154;0,875
PROV1398;P98214T;8;28,625;2924,760267642634;0,875
PROV1475;MP025502;8;24,5;14178,238312099345;0,875
PROV1475;MP02574;8;29,875;5137,524071286583;0,875
PROV1585;MP025295;8;32,125;16949,818902798226;0,875
PROV1585;MP025362;8;34,625;17346,850854997043;0,875
PROV1585;MP025491;8;26,375;18423,828925785194;0,875
PROV1585;MP025538;8;30,75;6761,110849017523;0,875
PROV1585;MP025561;8;35,625;8525,177974500311;0,875
PROV1585;MP025693;8;24,375;8100,8827931340375;0,875
PROV1585;MP08034;8;30,875;2684,4428747195275;0,875
PROV1733;MP02868;8;27,25;13829,879875059452;0,875
PROV1816;MP07015;8;35,125;27019,46382046443;0,875
PROV1875;SE31134;8;32,5;1935,7295509295145;0,875
PROV1875;SE3162;8;29,125;2186,8386822880075;0,875
PROV1875;SE3178;8;32,5;1125,9469915475472;0,875
PROV1875;SE4144;8;29,125;949,8013422686338;0,875
PROV1936;SE4116;8;28,25;25815,47544985343;0,875
PROV1964;SE31274;8;29,5;3162,5521266421506;0,875
PROV1976;P9295T;8;29,0;3260,157739895911;0,875
PROV1976;P98153T;8;28,25;594,8826468618963;0,875
PROV1976;P9895;8;24,625;636,8286927862742;0,875
PROV1976;SE5136;8;28,5;1634,4314882064868;0,875
PROV1964;SE3106;8;32,27272727272727;16934,132985575743;0,8181818181818182
PROV1398;SE5003;8;36,7;28422,216420274122;0,8
PROV1398;SE5042;8;32,0;2382,9829253759976;0,8
PROV1875;SE3176;8;27,8;5524,534014212935;0,8
PROV1976;P9346;8;30,6;1560,5221221342088;0,8
PROV1061;P9829T;8;32,666666666666664;1434,1628831020785;0,7777777777777778
PROV1061;SE5010;8;35,333333333333336;1087,6683071767147;0,7777777777777778
PROV1398;P9151;8;33,22222222222222;18373,08823532944;0,7777777777777778
PROV1475;MP025429;8;29,22222222222222;5061,625290555396;0,7777777777777778
PROV1585;MP028233K;8;33,22222222222222;19466,98640356034;0,7777777777777778
PROV1585;MP07184;8;35,55555555555556;11204,79230128911;0,7777777777777778
PROV1875;SE31109;8;23,88888888888889;6730,076656820423;0,7777777777777778
PROV1061;SE5004;8;31,0;1781,4621375662903;0,75
PROV1398;P98247T;8;38,375;733,637621972711;0,75
PROV1475;MP025433;8;36,0;7405,183713913695;0,75
PROV1585;MP025102;8;33,625;15484,24519651039;0,75
PROV1585;MP025368;8;24,25;16005,639101209214;0,75
PROV1585;MP025548;8;28,5;11182,188303179919;0,75
PROV1585;MP025554;8;34,75;16784,411326618698;0,75
PROV1585;MP08008;8;29,75;68466,89313491817;0,75
PROV1597;MP025134;8;41,375;12634,509561483997;0,75
PROV1756;P9545;8;33,375;3058,96508069956;0,75
PROV1816;MP07067;8;30,0;16841,460940444857;0,75
PROV1964;SE3111;8;37,125;8283,924756653596;0,75
PROV1964;SE41275;8;35,125;41362,17014515907;0,75
PROV1976;P9117;8;29,625;972,2671669783275;0,75
PROV1976;P98154T;8;28,125;740,5848826917704;0,75
PROV1976;P9817;8;33,875;1206,790692699395;0,75
PROV1976;P98223T;8;35,125;843,3807604398352;0,75
PROV1976;P98241T;8;31,375;596,3476075321946;0,75
PROV1976;SE5047;8;35,125;3726,3714373874896;0,75
PROV1976;SE5080;8;30,875;3267,92941476734;0,75
PROV1976;SE5115;8;31,125;4630,053441508301;0,75
PROV1976;SE5139;8;28,75;2000,8605048681109;0,75
PROV1964;SE4117;8;34,2;20303,880760846172;0,7
PROV1061;P9344T;8;33,38461538461539;2867,369046071907;0,6923076923076923
PROV1061;P9247T;8;32,77777777777778;1814,3628414259233;0,6666666666666666
PROV1875;SE31208;8;35,111111111111114;2056,2510231915194;0,6666666666666666
PROV1875;SE3177;8;34,0;1480,7393945871902;0,6666666666666666
PROV1875;SE4162;8;36,0;7287,402606511182;0,6666666666666666
PROV1976;P9054;8;33,77777777777778;991,78232576269;0,6666666666666666
PROV1397;MP03159;8;29,0;7040,118428262043;0,625
PROV1398;P9274;8;36,625;619,2524252919903;0,625
PROV1398;P9561T;8;35,375;1703,5483630070512;0,625
PROV1398;SE5008;8;38,0;5779,474311194535;0,625
PROV1585;MP07168;8;35,25;7399,375827588533;0,625
PROV1756;P9514;8;30,875;1465,6585448910246;0,625
PROV1061;P9854;8;38,0;2000,5373907075698;0,5
PROV1976;P98273T;8;39,0;735,917129572051;0,5
PROV1585;MP028232K;8;37,22222222222222;5454,986482783982;0,4444444444444444
PROV1870;P4383;8;27,5;70957,36733718583;0,375
PROV1870;P5050;8;27,5;20834,948489068833;0,375
PROV1870;P5154;8;27,5;83911,65434128582;0,375
PROV40002220;MP02901;8;34,625;7151,9800409654645;0,25
PROV1649;P5145;8;29,384615384615383;2945,651133285026;0,15384615384615385
PROV1014;P6069;8;23,125;2048,0610109086133;0,125
PROV1479;MP019606;8;30,375;4546,559525296956;0,125
PROV1649;P5248;8;32,375;3248,9178644912;0,125
PROV40000235;MP04212;8;31,125;12961,163854892735;0,125
PROV40000500;MP03518;8;28,5;10728,040891330822;0,125
PROV40000500;MP03553;8;26,75;3138,1496952288244;0,125
PROV40001825;MP03316;8;33,0;13418,868852070798;0,125
PROV40000187;MP024175;8;31,666666666666668;4508,775140317171;0,1111111111111111
PROV1027;MP031106;8;36,625;13106,75977862563;0,0
PROV1027;MP03195;8;43,875;14251,92151061746;0,0
PROV1191;MP02879;8;39,5;3733,8866027169524;0,0
PROV40000187;MP02413;8;32,75;6399,041269607824;0,0
PROV40000187;MP02972;8;32,75;2010,9898262294935;0,0
PROV40000500;MP03502;8;30,11111111111111;5172954,389264634;0,0
PROV40000500;MP03552;8;32,125;6352,71980795107;0,0
PROV40000850;MP04996;8;40,375;3412,989781743248;0,0
PROV40002220;MP02005;8;33,75;8915,351394486126;0,0
PROV40002220;MP02201;8;27,25;10887,968590730376;0,0
PROV40002720;MP02308;8;31,875;4133,244877658523;0,0
PROV40002720;MP02928;8;35,75;3572,32400341454;0,0
PROV41001142;MP03560R;8;31,125;1654,1968690135946;0,0
PROV1061;P9341T;7;25,285714285714285;2368,126773736894;1,0
PROV1061;P9562T;7;31,571428571428573;1467,4267969725495;1,0
PROV1061;P98181T;7;24,857142857142858;1034,8206839053653;1,0
PROV1061;SE5012;7;17,666666666666668;2784,7188140125536;1,0
PROV1061;SE5037;7;22,90909090909091;4636,025246482708;1,0
PROV1061;SE5042;7;30,714285714285715;1725,2926517235987;1,0
PROV1061;SE5044;7;32,142857142857146;2124,5447891546955;1,0
PROV1061;SE5082;7;32,42857142857143;1457,845633818501;1,0
PROV1397;MP031102;7;26,0;5718,4635676852595;1,0
PROV1398;P9812;7;23,571428571428573;1049,560567626737;1,0
PROV1398;SE5006;7;31,0;5032,724700577983;1,0
PROV1398;SE5041;7;28,285714285714285;8899,803355633652;1,0
PROV1475;MP025124;7;25,142857142857142;9276,87369336271;1,0
PROV1475;MP02586;7;21,0;7762,27921940646;1,0
PROV1475;MP07172;7;28,142857142857142;13572,544334446386;1,0
PROV1585;MP025321;7;22,571428571428573;19820,703473759928;1,0
PROV1585;MP025331;7;31,428571428571427;2941,8570255280897;1,0
PROV1585;MP025387;7;31,0;18955,243104651443;1,0
PROV1585;MP025650;7;28,571428571428573;4544,302363426589;1,0
PROV1585;MP07208;7;24,571428571428573;13962,144528906238;1,0
PROV1585;MP07211;7;34,0;6349,049594318527;1,0
PROV1597;SE3106;7;18,5;9555,228593578713;1,0
PROV1756;P9894;7;31,571428571428573;603,0985375246835;1,0
PROV1875;SE31209;7;23,571428571428573;1543,500643037351;1,0
PROV1875;SE3161;7;26,285714285714285;405,5156681237792;1,0
PROV1936;SE41122;7;24,714285714285715;4252,535128616746;1,0
PROV1936;SE4113;7;29,125;9062,740176047251;1,0
PROV1968;SE4103;7;21,125;9761,173698257568;1,0
PROV1976;P9014;7;24,857142857142858;1396,8140774097283;1,0
PROV1976;P9028;7;26,428571428571427;1305,2692437326969;1,0
PROV1976;P9172;7;24,75;1564,4753423385516;1,0
PROV1976;SE5006;7;27,142857142857142;1312,7024093695923;1,0
PROV1976;SE5059;7;33,5;2350,8440206290675;1,0
PROV1976;SE5119;7;26,375;1910,975515614982;1,0
PROV1976;SE5120;7;23,375;3281,0249513857666;1,0
PROV1976;SE5121;7;23,0;2361,4869076979194;1,0
PROV1976;SE5161;7;20,571428571428573;913,7009908867208;1,0
PROV2318;SE4132;7;25,4;38282,86676675046;0,9
PROV1976;SE5082;7;30,333333333333332;2742,461982429532;0,8888888888888888
PROV1061;SE5007;7;34,375;2394,1558816577367;0,875
PROV1061;SE5011;7;33,875;1245,9044262155323;0,875
PROV1475;MP025450;7;26,875;4027,2894252473607;0,875
PROV1475;MP025636;7;25,875;5962,496767736574;0,875
PROV1475;MP025652;7;25,25;4937,373028764681;0,875
PROV1475;MP07103;7;26,0;15909,017400456465;0,875
PROV1585;MP025530;7;38,0;47731,889548920124;0,875
PROV1964;SE31231;7;25,75;2855,5099621268523;0,875
PROV1964;SE31273;7;25,75;2336,2346613109016;0,875
PROV1964;SE4188;7;25,75;3611,636672300442;0,875
PROV1976;P9467;7;24,625;989,9208231607344;0,875
PROV1976;P9525T;7;29,75;852,1834639898273;0,875
PROV1061;P9026;7;33,285714285714285;2019,190865445009;0,8571428571428571
PROV1061;P9176;7;27,0;3071,235693728885;0,8571428571428571
PROV1061;P9241T;7;22,857142857142858;945,856447541375;0,8571428571428571
PROV1061;P9325;7;28,571428571428573;817,3963116011289;0,8571428571428571
PROV1061;P9354;7;30,857142857142858;1368,6990675320415;0,8571428571428571
PROV1061;P9478;7;22,0;736,2563823314721;0,8571428571428571
PROV1061;P9490;7;33,857142857142854;775,701675971977;0,8571428571428571
PROV1061;P9811;7;26,0;1389,5878679077703;0,8571428571428571
PROV1061;P98215;7;30,571428571428573;2772,4522224438983;0,8571428571428571
PROV1398;MP02220;7;27,0;1322,2789846095093;0,8571428571428571
PROV1398;P9214;7;28,0;1128,868247507071;0,8571428571428571
PROV1398;P98252T;7;30,857142857142858;830,0109360113948;0,8571428571428571
PROV1398;P9844;7;34,142857142857146;895,5472352972004;0,8571428571428571
PROV1398;SE5012;7;31,714285714285715;14192,779292319487;0,8571428571428571
PROV1475;MP025228;7;25,714285714285715;40915,11075532039;0,8571428571428571
PROV1475;MP025342;7;27,857142857142858;4128,4306522448505;0,8571428571428571
PROV1585;MP02547;7;34,0;31018,874905942597;0,8571428571428571
PROV1585;MP025597;7;31,714285714285715;7557,725461902343;0,8571428571428571
PROV1585;MP07127;7;31,285714285714285;4618,809485739415;0,8571428571428571
PROV1585;MP07218;7;36,285714285714285;7456,525317521628;0,8571428571428571
PROV1597;MP02520;7;22,857142857142858;11863,2661396121;0,8571428571428571
PROV1756;P9379;7;25,0;1049,2525513374997;0,8571428571428571
PROV1756;P9523T;7;29,285714285714285;1181,2481808957066;0,8571428571428571
PROV1834;MP025134;7;26,0;33341,04365787559;0,8571428571428571
PROV1834;MP025264;7;31,285714285714285;12572,79152238274;0,8571428571428571
PROV1834;MP07067;7;22,714285714285715;8222,009502369823;0,8571428571428571
PROV1875;SE3135;7;30,714285714285715;2224,092711260283;0,8571428571428571
PROV1875;SE3137;7;32,0;14309,335414524248;0,8571428571428571
PROV1875;SE3144;7;29,142857142857142;2046,5110720912937;0,8571428571428571
PROV1875;SE3156;7;21,428571428571427;2016,1459480660114;0,8571428571428571
PROV1875;SE3189;7;30,428571428571427;2945,578158120988;0,8571428571428571
PROV1976;P9290;7;29,714285714285715;1522,4143117500298;0,8571428571428571
PROV1976;P9401;7;26,571428571428573;752,226667670022;0,8571428571428571
PROV1976;P98225T;7;28,571428571428573;1704,3844030181633;0,8571428571428571
